State,District,Population,Lat,Long
Texas,Sabine,10542.0,31.34318809,-93.85440451
Texas,San_Augustine,8237.0,31.39457611,-94.17000399
Texas,San_Jacinto,28859.0,30.57933681,-95.16260304
Texas,San_Patricio,66730.0,28.00880118,-97.51763891
Texas,San_Saba,6055.0,31.1577796,-98.81758731
Texas,Schleicher,2793.0,30.89740592,-100.5384842
Texas,Scurry,16703.0,32.74613808,-100.91626640000001
Texas,Shackelford,3265.0,32.73587756,-99.35401337
Texas,Shelby,25274.0,31.79211404,-94.14550696
Texas,Sherman,3022.0,36.27751473,-101.8933156
Texas,Smith,232751.0,32.37474036,-95.27175679999999
Texas,Somervell,9128.0,32.22236802,-97.77403489
Texas,Starr,64633.0,26.56150059,-98.73892358
Texas,Stephens,9366.0,32.73553157,-98.83631615
Texas,Sterling,1291.0,31.82781912,-101.05007459999999
Texas,Stonewall,1350.0,33.17906744,-100.25384009999999
Texas,Sutton,3776.0,30.49856623,-100.5382014
Texas,Swisher,7397.0,34.53028891,-101.73491740000001
Texas,Tarrant,2102515.0,32.77143818,-97.29101614
Texas,Taylor,138034.0,32.30163422,-99.89007449
Texas,Terrell,776.0,30.22429013,-102.0766732
Texas,Terry,12337.0,33.17402785,-102.3354521
Texas,Throckmorton,1501.0,33.17751417,-99.21226795
Texas,Titus,32750.0,33.21339719,-94.96797273
Texas,Tom_Green,119200.0,31.40464436,-100.46244300000001
Texas,Travis,1273954.0,30.33432034,-97.78535620000001
Texas,Trinity,14651.0,31.0879489,-95.1367187
Texas,Tyler,21672.0,30.77031716,-94.37690895
Texas,Upshur,41753.0,32.73706798,-94.93999853
Texas,Upton,3657.0,31.36868194,-102.0423217
Texas,Uvalde,26741.0,29.35739637,-99.76229172
Texas,Val_Verde,49025.0,29.89149232,-101.1525205
Texas,Van_Zandt,56590.0,32.56483801,-95.83766469
Texas,Victoria,92084.0,28.79780988,-96.96813006
Texas,Walker,72971.0,30.73872995,-95.57440968
Texas,Waller,55246.0,30.01058447,-95.99011759
Texas,Ward,11998.0,31.50999644,-103.09279090000001
Texas,Washington,35882.0,30.21498498,-96.40946246
Texas,Webb,276652.0,27.7610369,-99.33237355
Texas,Wharton,41556.0,29.27765923,-96.22319248
Texas,Wheeler,5056.0,35.40114335,-100.26995140000001
Texas,Wichita,132230.0,33.98842886,-98.70410340000001
Texas,Wilbarger,12769.0,34.07945812,-99.24178437
Texas,Willacy,21358.0,26.47411727,-97.61535848
Texas,Williamson,590551.0,30.64655664,-97.60048540000001
Texas,Wilson,51070.0,29.1732598,-98.08693082
Texas,Winkler,8010.0,31.85008651,-103.04851629999999
Texas,Wise,69984.0,33.21570665,-97.65460265
Texas,Wood,45539.0,32.78722382,-95.38236368
Texas,Yoakum,8713.0,33.17320212,-102.82764329999999
Texas,Young,18010.0,33.17659707,-98.68790885
Texas,Zapata,14179.0,27.00156391,-99.16987152
Texas,Zavala,11840.0,28.86617238,-99.76050829
Utah,Beaver,6710.0,38.35657051,-113.2342232
Utah,Box_Elder,56046.0,41.52106798,-113.08328159999999
Utah,Cache,128289.0,41.72330587,-111.74436670000001
Utah,Carbon,20463.0,39.64834818,-110.58725120000001
Utah,Daggett,950.0,40.88798265,-109.51210929999999
Utah,Davis,355481.0,40.99001837,-112.1139997
Utah,Duchesne,19938.0,40.29772254,-110.42523700000001
Utah,Emery,10012.0,38.99617072,-110.70139579999999
Utah,Garfield,5051.0,37.85447192,-111.4418764
Utah,Grand,9754.0,38.98103848,-109.5704487
Utah,Iron,54839.0,37.85903620000001,-113.28973810000001
Utah,Juab,12017.0,39.70208397,-112.78092450000001
Utah,Kane,7886.0,37.28507306,-111.88617520000001
Utah,Millard,13188.0,39.0729209,-113.1020328
Utah,Morgan,12124.0,41.08830262,-111.5727723
Utah,Piute,1479.0,38.33815254,-112.1249591
Utah,Rich,2483.0,41.63137678,-111.2445105
Utah,Salt_Lake,1160437.0,40.66616532,-111.92160109999999
Utah,San_Juan,15308.0,37.62762978,-109.80337140000002
Utah,Sanpete,30939.0,39.37231946,-111.5758676
Utah,Sevier,21620.0,38.74837146,-111.8050275
Utah,Summit,42145.0,40.86688146,-110.9535882
Utah,Tooele,72259.0,40.44862644,-113.12957150000001
Utah,Uintah,35734.0,40.12491499,-109.5174415
Utah,Utah,636235.0,40.116672200000004,-111.66576620000001
Utah,Wasatch,34091.0,40.33110236,-111.1691419
Utah,Washington,177556.0,37.28003525,-113.504698
Utah,Wayne,2711.0,38.32335822,-110.9096801
Utah,Weber,260213.0,41.27116049,-111.9145117
Vermont,Addison,36777.0,44.03217337,-73.14130877
Vermont,Bennington,35470.0,43.03519828,-73.09048868
Vermont,Caledonia,29993.0,44.46548598,-72.10314651
Vermont,Chittenden,163774.0,44.46322849,-73.08359212
Vermont,Essex,6163.0,44.72736416,-71.73579864
Vermont,Franklin,49402.0,44.85627605,-72.91249563
Vermont,Grand_Isle,7235.0,44.797582399999996,-73.29679772
Vermont,Lamoille,25362.0,44.60353043,-72.64356694
Vermont,Orange,28892.0,44.00470222,-72.37640104
Vermont,Orleans,27037.0,44.82964024,-72.24562697
Vermont,Rutland,58191.0,43.57723578,-73.03741676
Vermont,Washington,58409.0,44.27343241,-72.61604978
Vermont,Windham,42222.0,42.986982,-72.71268875
Vermont,Windsor,55062.0,43.58010937,-72.58595157
Virginia,Accomack,32316.0,37.76707161,-75.63234615
Virginia,Albemarle,109330.0,38.02080697,-78.55481085
Virginia,Alexandria,159428.0,38.814003,-77.08183073
Virginia,Alleghany,14860.0,37.78636074,-80.00222498
Virginia,Amelia,13145.0,37.34081025,-77.98584649
Virginia,Amherst,31605.0,37.60308293,-79.14548696
Virginia,Appomattox,15911.0,37.37569884,-78.81340003
Virginia,Arlington,236842.0,38.8767675,-77.10139853
Virginia,Augusta,75558.0,38.16404586,-79.12461614
Virginia,Bath,4147.0,38.05852573,-79.73912095
Virginia,Bedford,78997.0,37.3080028,-79.5281964
Virginia,Bland,6280.0,37.13128068,-81.13599391
Virginia,Botetourt,33419.0,37.55531756,-79.80982182
Virginia,Bristol,16762.0,36.616302399999995,-82.16359122
Virginia,Brunswick,16231.0,36.76366949,-77.8593436
Virginia,Buchanan,21004.0,37.26818323,-82.03749726
Virginia,Buckingham,17148.0,37.57242268,-78.52518834
Virginia,Buena_Vista,6478.0,37.73484642,-79.35296097
Virginia,Campbell,54885.0,37.20553386,-79.09678609
Virginia,Caroline,30725.0,38.02679129,-77.34901405
Virginia,Carroll,29791.0,36.73066666,-80.73455942
Virginia,Charles_City,6963.0,37.35358063,-77.05634116
Virginia,Charlotte,11880.0,37.01909701,-78.66314092
Virginia,Charlottesville,47266.0,38.03527919,-78.48569588
Virginia,Chesapeake,244835.0,36.67670048,-76.30545744
Virginia,Chesterfield,352802.0,37.37373208,-77.58680140000001
Virginia,Clarke,14619.0,39.11271747,-77.99199425
Virginia,Colonial_Heights,17370.0,37.26420587,-77.39609676
Virginia,Covington,5538.0,37.7824656,-79.98631446
Virginia,Craig,5131.0,37.48133648,-80.21072274
Virginia,Culpeper,52605.0,38.48199985,-77.95630870000002
Virginia,Cumberland,9932.0,37.51328851,-78.24398086
Virginia,Danville,40044.0,36.58022376,-79.40395668
Virginia,Dickenson,14318.0,37.12560977,-82.35124171
Virginia,Dinwiddie,28544.0,37.07544585,-77.63451754
Virginia,Emporia,5346.0,36.69455571,-77.53406129
Virginia,Essex,10953.0,37.93357639,-76.94230311
Virginia,Fairfax,1147532.0,38.83677558,-77.27565836
Virginia,Fairfax_City,24019.0,38.85157547,-77.29779640000002
Virginia,Falls_Church,14617.0,38.88485255,-77.17560759
Virginia,Fauquier,71222.0,38.73564842,-77.80647472
Virginia,Floyd,15749.0,36.9302126,-80.36738849
Virginia,Fluvanna,27270.0,37.84157909,-78.27715475
Virginia,Franklin,56042.0,36.99536167,-79.88023649
Virginia,Franklin_City,7967.0,36.6831435,-76.93859681
Virginia,Frederick,89313.0,39.20172582,-78.25974949
Virginia,Fredericksburg,29036.0,38.2977863,-77.4922454
Virginia,Galax,6347.0,36.66601852,-80.91703124
Virginia,Giles,16720.0,37.31234791,-80.70636931
Virginia,Gloucester,37348.0,37.40809042,-76.53524337
Virginia,Goochland,23753.0,37.71714806,-77.90381514
Virginia,Grayson,15550.0,36.65677234,-81.23215889
Virginia,Greene,19819.0,38.29545894,-78.46525378
Virginia,Greensville,11336.0,36.67878901,-77.56351439
Virginia,Halifax,33911.0,36.76654925,-78.93512622
Virginia,Hampton,134510.0,37.03513786,-76.35879121
Virginia,Hanover,107766.0,37.7583355,-77.49464673
Virginia,Harrisonburg,53016.0,38.43542574,-78.87536254
Virginia,Henrico,330818.0,37.53460572,-77.39326555
Virginia,Henry,50557.0,36.68542395,-79.87634026
Virginia,Highland,2190.0,38.35799465,-79.56124594
Virginia,Hopewell,22529.0,37.29186313,-77.29754684
Virginia,Isle_of_Wight,37109.0,36.90579348,-76.70842863
Virginia,James_City,76523.0,37.31156958,-76.76950618
Virginia,King_George,26836.0,38.26818502,-77.15852768
Virginia,King_William,17148.0,37.70965316,-77.09384941
Virginia,King_and_Queen,7025.0,37.71044922,-76.88689628
Virginia,Lancaster,10603.0,37.71889653,-76.46400482
Virginia,Lee,23423.0,36.70586667,-83.12606515
Virginia,Lexington,7446.0,37.78258621,-79.44262866
Virginia,Loudoun,413538.0,39.08990083,-77.63481877
Virginia,Louisa,37591.0,37.97850256,-77.96274807
Virginia,Lunenburg,12196.0,36.94618528,-78.24133319
Virginia,Lynchburg,82168.0,37.40021399,-79.19888138
Virginia,Madison,13261.0,38.41531222,-78.28220331
Virginia,Manassas,41085.0,38.7464321,-77.48509905
Virginia,Manassas_Park,17478.0,38.77058531,-77.44399307
Virginia,Martinsville,12554.0,36.68212094,-79.86352771
Virginia,Mathews,8834.0,37.44164146,-76.34098896
Virginia,Mecklenburg,30587.0,36.67882005,-78.36131056
Virginia,Middlesex,10582.0,37.63191998,-76.55064617
Virginia,Montgomery,98535.0,37.17746986,-80.37868691
Virginia,Nelson,14930.0,37.78790447,-78.88498513
Virginia,New_Kent,23091.0,37.50694406,-76.99828634
Virginia,Newport_News,179225.0,37.08166899,-76.51754109
Virginia,Norfolk,242742.0,36.89934014,-76.26420872
Virginia,Northampton,11710.0,37.34062933,-75.87751591
Virginia,Northumberland,12095.0,37.89202088,-76.41949732
Virginia,Norton,3981.0,36.93357076,-82.62750411
Virginia,Nottoway,15232.0,37.1435975,-78.05065922
Virginia,Orange,37051.0,38.24530219,-78.01560400000002
Virginia,Page,23902.0,38.61807452,-78.48797204
Virginia,Patrick,17608.0,36.680163799999995,-80.2865648
Virginia,Petersburg,31346.0,37.20530399,-77.39368102
Virginia,Pittsylvania,60354.0,36.81980341,-79.39731264
Virginia,Poquoson,12271.0,37.14259351,-76.35798148
Virginia,Portsmouth,94398.0,36.85914825,-76.35971629
Virginia,Powhatan,29652.0,37.55016038,-77.91267882
Virginia,Prince_Edward,22802.0,37.22554789,-78.43597949
Virginia,Prince_George,38353.0,37.18497668,-77.22922187
Virginia,Prince_William,470335.0,38.70916224,-77.48713689
Virginia,Pulaski,34027.0,37.06474963,-80.71229738
Virginia,Radford,18249.0,37.12222899,-80.56027320000003
Virginia,Rappahannock,7370.0,38.68295619,-78.15826963
Virginia,Richmond,9023.0,37.937575,-76.72920628
Virginia,Richmond_City,230436.0,37.53255773,-77.47966921
Virginia,Roanoke,94186.0,37.26865804,-80.06396753
Virginia,Roanoke_City,99143.0,37.27791025,-79.96189766
Virginia,Rockbridge,22573.0,37.81204314,-79.44605905
Virginia,Rockingham,81948.0,38.51006137,-78.87260325
Virginia,Russell,26586.0,36.93028320000001,-82.10095486
Virginia,Salem,25301.0,37.2836193,-80.06219455
Virginia,Scott,21566.0,36.71466456,-82.60171704
Virginia,Shenandoah,43616.0,38.85905135,-78.56813762
Virginia,Smyth,30104.0,36.84455636,-81.53344948
Virginia,Southampton,17631.0,36.72231125,-77.10642712
Virginia,Spotsylvania,136215.0,38.18574462,-77.655399
Virginia,Stafford,152882.0,38.41758738,-77.45917053
Virginia,Staunton,24932.0,38.15965544,-79.05979937
Virginia,Suffolk,92108.0,36.70155394,-76.63603554
Virginia,Surry,6422.0,37.11781893,-76.88450012
Virginia,Sussex,11159.0,36.92432914,-77.25791182
Virginia,Tazewell,40595.0,37.12191123,-81.56685568
Virginia,Virginia_Beach,449974.0,36.73285734,-76.04566934
Virginia,Warren,40164.0,38.90847745,-78.20280433
Virginia,Washington,53740.0,36.72341572,-81.95666289
Virginia,Waynesboro,22630.0,38.06451466,-78.90293905
Virginia,Westmoreland,18015.0,38.11021557,-76.80213247
Virginia,Williamsburg,14954.0,37.28131268,-76.70905141
Virginia,Winchester,28078.0,39.17054517,-78.17325058
Virginia,Wise,37383.0,36.9746148,-82.62410519
Virginia,Wythe,28684.0,36.91582035,-81.07834059
Virginia,York,68280.0,37.24374789,-76.54412815
Washington,Adams,19983.0,46.98299757,-118.56017340000001
Washington,Asotin,22582.0,46.18894415,-117.2022851
Washington,Benton,204390.0,46.23946995,-119.51208340000001
Washington,Chelan,77200.0,47.87046092,-120.6173956
Washington,Clallam,77331.0,48.04754642,-123.92263190000001
Washington,Clark,488241.0,45.77568046,-122.48292040000001
Washington,Columbia,3985.0,46.29442881,-117.9051983
Washington,Cowlitz,110593.0,46.19074721,-122.6782231
Washington,Douglas,43429.0,47.7361335,-119.69293700000001
Washington,Ferry,7627.0,48.471143100000006,-118.5154041
Washington,Franklin,95222.0,46.53351425,-118.9018212
Washington,Garfield,2225.0,46.43197502,-117.54540320000001
Washington,Grant,97733.0,47.20753737,-119.4500749
Washington,Grays_Harbor,75061.0,47.14003705,-123.7820567
Washington,Island,85141.0,48.14713305,-122.5216407
Washington,Jefferson,32221.0,47.75003077,-123.56097040000002
Washington,King,2252782.0,47.49137892,-121.8346131
Washington,Kitsap,271473.0,47.63479026,-122.6436061
Washington,Kittitas,47935.0,47.12521214,-120.67943899999999
Washington,Klickitat,22425.0,45.87325839,-120.7913598
Washington,Lewis,80707.0,46.57756476,-122.39257690000001
Washington,Lincoln,10939.0,47.57705241,-118.41943880000001
Washington,Mason,66768.0,47.35007586,-123.1863685
Washington,Okanogan,42243.0,48.54855019,-119.73872240000001
Washington,Pacific,22471.0,46.55418369,-123.7285716
Washington,Pend_Oreille,13724.0,48.53234021,-117.2741804
Washington,Pierce,904980.0,47.03892768,-122.14059579999999
Washington,San_Juan,17582.0,48.60182783,-122.96745
Washington,Skagit,129205.0,48.48171488,-121.766131
Washington,Skamania,12083.0,46.02408726,-121.91644029999999
Washington,Snohomish,822083.0,48.04615983,-121.7170703
Washington,Spokane,522798.0,47.62113146,-117.4046494
Washington,Stevens,45723.0,48.40035475,-117.8542701
Washington,Thurston,290536.0,46.9291895,-122.82906559999999
Washington,Wahkiakum,4488.0,46.29180039999999,-123.4250831
Washington,Walla_Walla,60760.0,46.23040051,-118.4775539
Washington,Whatcom,229247.0,48.82227976,-121.74900179999999
Washington,Whitman,50104.0,46.90022523,-117.52417630000001
Washington,Yakima,250873.0,46.45738486,-120.73801259999999
West_Virginia,Barbour,16441.0,39.1307219,-80.00350858
West_Virginia,Berkeley,119171.0,39.46704621,-78.02414609
West_Virginia,Boone,21457.0,38.01974191,-81.69888019
West_Virginia,Braxton,13957.0,38.70036159,-80.72011184
West_Virginia,Brooke,21939.0,40.27367263,-80.57915332
West_Virginia,Cabell,91945.0,38.42424062,-82.23855912
West_Virginia,Calhoun,7109.0,38.84315422,-81.11934872
West_Virginia,Clay,8508.0,38.46231092,-81.07652217
West_Virginia,Doddridge,8448.0,39.27057157,-80.70671527
West_Virginia,Fayette,42406.0,38.02974928,-81.08286634
West_Virginia,Gilmer,7823.0,38.9251277,-80.85952723
West_Virginia,Grant,11568.0,39.10314817,-79.19440518
West_Virginia,Greenbrier,34662.0,37.9463652,-80.45335881
West_Virginia,Hampshire,23175.0,39.32103553,-78.60826476
West_Virginia,Hancock,28810.0,40.51943859,-80.57461608
West_Virginia,Hardy,13776.0,39.00683177,-78.85855301
West_Virginia,Harrison,67256.0,39.2853852,-80.37919577
West_Virginia,Jackson,28576.0,38.84263974,-81.68148753
West_Virginia,Jefferson,57146.0,39.30776166,-77.86014147
West_Virginia,Kanawha,178124.0,38.33860077,-81.52857054
West_Virginia,Lewis,15907.0,38.9947249,-80.49988181
West_Virginia,Lincoln,20409.0,38.172154,-82.07017953
West_Virginia,Logan,32019.0,37.8299889,-81.93528571
West_Virginia,Marion,56072.0,39.50984542,-80.24244659
West_Virginia,Marshall,30531.0,39.86064362,-80.66591062
West_Virginia,Mason,26516.0,38.77071799,-82.02524219
West_Virginia,McDowell,17624.0,37.38002939,-81.65083669
West_Virginia,Mercer,58758.0,37.40481169,-81.11023142
West_Virginia,Mineral,26868.0,39.41561583,-78.94104895
West_Virginia,Mingo,23424.0,37.73048351,-82.13338365
West_Virginia,Monongalia,105612.0,39.63218457,-80.04766838
West_Virginia,Monroe,13275.0,37.56274716,-80.54577965
West_Virginia,Morgan,17884.0,39.55439028,-78.26311676
West_Virginia,Nicholas,24496.0,38.29617706,-80.79759588
West_Virginia,Ohio,41411.0,40.0955451,-80.62203992
West_Virginia,Pendleton,6969.0,38.68314479,-79.35084086
West_Virginia,Pleasants,7460.0,39.37091679,-81.16771771
West_Virginia,Pocahontas,8247.0,38.32758728,-80.00993811
West_Virginia,Preston,33432.0,39.46770987,-79.66712803
West_Virginia,Putnam,56450.0,38.50782345,-81.9082131
West_Virginia,Raleigh,73361.0,37.76936795,-81.2456041
West_Virginia,Randolph,28695.0,38.769899,-79.87919615
West_Virginia,Ritchie,9554.0,39.18094587,-81.06356878
West_Virginia,Roane,13688.0,38.71622686,-81.35243568
West_Virginia,Summers,12573.0,37.65390597,-80.86009693
West_Virginia,Taylor,16695.0,39.33602617,-80.0421439
West_Virginia,Tucker,6839.0,39.11240885,-79.57053576
West_Virginia,Tyler,8591.0,39.46811972,-80.88772676
West_Virginia,Upshur,24176.0,38.89285061,-80.23689136
West_Virginia,Wayne,39402.0,38.14901357,-82.42287994
West_Virginia,Webster,8114.0,38.49370949,-80.4202023
West_Virginia,Wetzel,15065.0,39.6065771,-80.64016540000001
West_Virginia,Wirt,5821.0,39.02775007,-81.37473928
West_Virginia,Wood,83518.0,39.20967886,-81.5162836
West_Virginia,Wyoming,20394.0,37.612327,-81.54511071
Wisconsin,Adams,20220.0,43.96974651,-89.76782777
Wisconsin,Ashland,15562.0,46.31956891,-90.67837132
Wisconsin,Barron,45244.0,45.42372701,-91.84833627
Wisconsin,Bayfield,15036.0,46.52868768,-91.19716729
Wisconsin,Brown,264542.0,44.452655299999996,-88.00411844
Wisconsin,Buffalo,13031.0,44.37835084,-91.75332578
Wisconsin,Burnett,15414.0,45.86303537,-92.36711412
Wisconsin,Calumet,50089.0,44.0816316,-88.21780273
Wisconsin,Chippewa,64658.0,45.06939744,-91.28068855
Wisconsin,Clark,34774.0,44.73483377,-90.61207486
Wisconsin,Columbia,57532.0,43.46492199,-89.33589004
Wisconsin,Crawford,16131.0,43.23870316,-90.93073686
Wisconsin,Dane,546695.0,43.06601594,-89.41733797
Wisconsin,Dodge,87839.0,43.41576662,-88.70928178
Wisconsin,Door,27668.0,44.95856458,-87.30002707
Wisconsin,Douglas,43150.0,46.43222285,-91.91595768
Wisconsin,Dunn,45368.0,44.94562799,-91.8962481
Wisconsin,Eau_Claire,104646.0,44.726614,-91.28609183
Wisconsin,Florence,4295.0,45.84963535,-88.39804137
Wisconsin,Fond_du_Lac,103403.0,43.75354908,-88.48885325
Wisconsin,Forest,9004.0,45.66678019,-88.77084892
Wisconsin,Grant,51439.0,42.8671731,-90.7063218
Wisconsin,Green,36960.0,42.6794956,-89.60243287
Wisconsin,Green_Lake,18913.0,43.80025981,-89.04679553
Wisconsin,Iowa,23678.0,43.00050278,-90.13469017
Wisconsin,Iron,5687.0,46.26302338,-90.24295041
Wisconsin,Jackson,20643.0,44.31864893,-90.80566792
Wisconsin,Jefferson,84769.0,43.02054068,-88.77529134
Wisconsin,Juneau,26687.0,43.92456975,-90.11120239
Wisconsin,Kenosha,169561.0,42.57639354,-88.04051686
Wisconsin,Kewaunee,20434.0,44.51727459,-87.61468386
Wisconsin,La_Crosse,118016.0,43.90632465,-91.11451093
Wisconsin,Lafayette,16665.0,42.66005229,-90.1317729
Wisconsin,Langlade,19189.0,45.26271619,-89.07483625
Wisconsin,Lincoln,27593.0,45.33737523,-89.73411273
Wisconsin,Manitowoc,78981.0,44.11946801,-87.80928853
Wisconsin,Marathon,135692.0,44.89792533,-89.75863384
Wisconsin,Marinette,40350.0,45.38553432,-88.03324599999998
Wisconsin,Marquette,15574.0,43.81911946,-89.40073763
Wisconsin,Menominee,4556.0,45.00422544,-88.70950714
Wisconsin,Milwaukee,945726.0,43.00486062,-87.96733172
Wisconsin,Monroe,46253.0,43.94641218,-90.61881899999999
Wisconsin,Oconto,37930.0,45.02715345,-88.26807503
Wisconsin,Oneida,35595.0,45.70677897,-89.51944105
Wisconsin,Outagamie,187885.0,44.41578887,-88.46565023
Wisconsin,Ozaukee,89221.0,43.38352225,-87.94625009
Wisconsin,Pepin,7287.0,44.58307413,-91.99949611
Wisconsin,Pierce,42754.0,44.71850291,-92.4224416
Wisconsin,Polk,43783.0,45.46130348,-92.44182875
Wisconsin,Portage,70772.0,44.47558711,-89.50152965
Wisconsin,Price,13351.0,45.68051754,-90.36098879999999
Wisconsin,Racine,196311.0,42.74753117,-88.05941254
Wisconsin,Richland,17252.0,43.3762778,-90.43012729
Wisconsin,Rock,163354.0,42.67151616,-89.07147900000002
Wisconsin,Rusk,14178.0,45.47498854,-91.1333012
Wisconsin,Sauk,64442.0,43.42574087,-89.94966132
Wisconsin,Sawyer,16558.0,45.87931905,-91.14504927
Wisconsin,Shawano,40899.0,44.78902246,-88.76443896
Wisconsin,Sheboygan,115340.0,43.72099677,-87.94579284
Wisconsin,St._Croix,90687.0,45.03437474,-92.45000068
Wisconsin,Taylor,20343.0,45.21179252,-90.5004405
Wisconsin,Trempealeau,29649.0,44.30360275,-91.35893614
Wisconsin,Vernon,30822.0,43.59422667,-90.8324691
Wisconsin,Vilas,22195.0,46.05467334,-89.51719204
Wisconsin,Walworth,103868.0,42.66858202,-88.54163073
Wisconsin,Washburn,15720.0,45.89838588,-91.79050449
Wisconsin,Washington,136034.0,43.36863664,-88.22974712
Wisconsin,Waukesha,404198.0,43.01833055,-88.30431188
Wisconsin,Waupaca,50990.0,44.47068056,-88.96534501
Wisconsin,Waushara,24443.0,44.11324419,-89.24317107
Wisconsin,Winnebago,171907.0,44.06886922,-88.64477096
Wisconsin,Wood,72999.0,44.45537896,-90.04158336
Wyoming,Albany,38880.0,41.65498705,-105.72354150000001
Wyoming,Big_Horn,11790.0,44.52405055,-107.9960365
Wyoming,Campbell,46341.0,44.24886082,-105.54744040000001
Wyoming,Carbon,14800.0,41.69357844,-106.9326084
Wyoming,Converse,13822.0,42.97272268,-105.5081848
Wyoming,Crook,7584.0,44.58855102,-104.56977049999999
Wyoming,Fremont,39261.0,43.04183996,-108.6296893
Wyoming,Goshen,13211.0,42.08798185,-104.3534743
Wyoming,Hot_Springs,4413.0,43.71930657,-108.44231740000001
Wyoming,Johnson,8445.0,44.04057166,-106.58451740000001
Wyoming,Laramie,99500.0,41.30702520000001,-104.6887497
Wyoming,Lincoln,19830.0,42.26376367,-110.6563997
Wyoming,Natrona,79858.0,42.96180148,-106.79788500000001
Wyoming,Niobrara,2356.0,43.05607708,-104.47588959999999
Wyoming,Park,29194.0,44.52157546,-109.58528249999999
Wyoming,Platte,8393.0,42.13299116,-104.96633100000001
Wyoming,Sheridan,30485.0,44.79048913,-106.8862389
Wyoming,Sublette,9831.0,42.76558279,-109.91309220000001
Wyoming,Sweetwater,42343.0,41.65943896,-108.8827882
Wyoming,Teton,23464.0,43.93522482,-110.5890801
Wyoming,Uinta,20226.0,41.2878183,-110.54757820000002
Wyoming,Washakie,7805.0,43.90451606,-107.68018700000002
Wyoming,Weston,6927.0,43.83961191,-104.56748809999999
